ts,open,high,low,close,volume
2026-05-20 10:35:00+00:00,184.376,184.414,184.37,184.395,454
2026-05-20 10:40:00+00:00,184.395,184.404,184.381,184.389,412
2026-05-20 10:45:00+00:00,184.389,184.395,184.381,184.392,409
2026-05-20 10:50:00+00:00,184.392,184.403,184.366,184.376,404
2026-05-20 10:55:00+00:00,184.376,184.405,184.351,184.402,446
2026-05-20 11:00:00+00:00,184.407,184.414,184.384,184.409,511
2026-05-20 11:05:00+00:00,184.408,184.408,184.382,184.402,454
2026-05-20 11:10:00+00:00,184.402,184.402,184.329,184.336,546
2026-05-20 11:15:00+00:00,184.336,184.372,184.296,184.296,504
2026-05-20 11:20:00+00:00,184.296,184.355,184.275,184.319,448
2026-05-20 11:25:00+00:00,184.319,184.346,184.294,184.342,431
2026-05-20 11:30:00+00:00,184.342,184.359,184.308,184.339,563
2026-05-20 11:35:00+00:00,184.339,184.354,184.315,184.341,394
2026-05-20 11:40:00+00:00,184.341,184.383,184.335,184.371,393
2026-05-20 11:45:00+00:00,184.371,184.407,184.357,184.389,440
2026-05-20 11:50:00+00:00,184.389,184.392,184.337,184.36,448
2026-05-20 11:55:00+00:00,184.36,184.368,184.338,184.338,401
2026-05-20 12:00:00+00:00,184.338,184.354,184.328,184.339,394
2026-05-20 12:05:00+00:00,184.339,184.354,184.33,184.338,427
2026-05-20 12:10:00+00:00,184.338,184.353,184.32,184.353,365
2026-05-20 12:15:00+00:00,184.353,184.37,184.329,184.354,354
2026-05-20 12:20:00+00:00,184.354,184.371,184.346,184.359,266
2026-05-20 12:25:00+00:00,184.359,184.384,184.356,184.375,247
2026-05-20 12:30:00+00:00,184.375,184.396,184.369,184.371,285
2026-05-20 12:35:00+00:00,184.371,184.398,184.368,184.375,249
2026-05-20 12:40:00+00:00,184.376,184.384,184.364,184.366,199
2026-05-20 12:45:00+00:00,184.366,184.394,184.356,184.359,280
2026-05-20 12:50:00+00:00,184.359,184.365,184.342,184.343,311
2026-05-20 12:55:00+00:00,184.345,184.353,184.33,184.331,285
