ts,open,high,low,close,volume,spread
2026-05-07 20:55:00+00:00,4694.905,4695.035,4684.575,4685.145,1886,0.6597317073170837
2026-05-07 22:00:00+00:00,4679.745,4694.135,4675.648,4693.845,1449,1.1911621808143815
2026-05-07 22:05:00+00:00,4693.905,4693.905,4685.725,4691.295,950,1.2575536842105373
2026-05-07 22:10:00+00:00,4691.305,4697.885,4686.665,4691.025,987,0.7808409321175183
2026-05-07 22:15:00+00:00,4690.995,4697.335,4689.065,4694.045,1027,0.7618442064264989
2026-05-07 22:20:00+00:00,4694.075,4699.158,4692.755,4696.095,1005,0.7209542288557252
2026-05-07 22:25:00+00:00,4696.035,4697.585,4692.925,4693.545,583,0.7150068610634573
2026-05-07 22:30:00+00:00,4693.595,4695.025,4686.708,4688.565,846,0.7763203309692733
2026-05-07 22:35:00+00:00,4688.585,4690.265,4686.495,4689.505,683,0.7535021961932568
2026-05-07 22:40:00+00:00,4689.485,4691.195,4685.975,4686.825,604,0.737403973509944
2026-05-07 22:45:00+00:00,4686.805,4687.515,4682.465,4683.955,573,0.7336125654450129
2026-05-07 22:50:00+00:00,4683.955,4688.405,4681.715,4686.315,573,0.7265061082024695
2026-05-07 22:55:00+00:00,4686.285,4687.765,4684.158,4685.358,678,1.0577050147492448
2026-05-07 23:00:00+00:00,4685.175,4689.258,4683.978,4688.658,870,1.3121436781609326
2026-05-07 23:05:00+00:00,4688.718,4691.418,4686.218,4690.818,963,1.2682544132918387
2026-05-07 23:10:00+00:00,4690.818,4693.545,4690.115,4691.385,452,0.7265752212389447
2026-05-07 23:15:00+00:00,4691.425,4693.785,4691.425,4693.595,362,0.7100828729281522
2026-05-07 23:20:00+00:00,4693.605,4697.785,4693.605,4696.335,428,0.7198294392523248
2026-05-07 23:25:00+00:00,4696.295,4698.285,4695.495,4696.125,486,0.7133765432099027
2026-05-07 23:30:00+00:00,4696.655,4697.815,4694.645,4697.005,456,0.69261403508775
2026-05-07 23:35:00+00:00,4696.915,4698.795,4696.295,4698.625,336,0.6832946428571821
2026-05-07 23:40:00+00:00,4698.585,4698.855,4696.525,4697.585,433,0.7002863741339748
2026-05-07 23:45:00+00:00,4697.565,4702.025,4697.565,4700.495,652,0.6821058282208508
2026-05-07 23:50:00+00:00,4700.485,4704.275,4699.795,4703.295,653,0.6870704441041503
2026-05-07 23:55:00+00:00,4703.215,4705.375,4703.085,4704.145,627,0.6819968102073207
2026-05-08 00:00:00+00:00,4704.085,4706.335,4701.455,4702.815,1162,0.70354130808948
2026-05-08 00:05:00+00:00,4702.775,4708.015,4702.315,4707.475,1123,0.6979171861086306
2026-05-08 00:10:00+00:00,4707.475,4709.255,4701.325,4702.595,979,0.6863472931562821
2026-05-08 00:15:00+00:00,4702.625,4702.655,4693.905,4695.065,1174,0.6983875638841561
2026-05-08 00:20:00+00:00,4695.085,4704.735,4693.835,4703.535,1040,0.7010538461538335
2026-05-08 00:25:00+00:00,4703.618,4705.545,4696.165,4696.985,1061,0.6830622054665644
2026-05-08 00:30:00+00:00,4696.945,4703.695,4695.945,4703.065,1101,0.7079418710263656
2026-05-08 00:35:00+00:00,4703.035,4706.155,4701.275,4703.935,861,0.6877851335656276
2026-05-08 00:40:00+00:00,4703.955,4708.075,4703.845,4704.755,836,0.6548397129186744
2026-05-08 00:45:00+00:00,4704.785,4705.555,4699.718,4699.875,1018,0.6917956777996299
2026-05-08 00:50:00+00:00,4699.765,4701.085,4698.035,4698.035,828,0.6875603864734235
2026-05-08 00:55:00+00:00,4698.025,4701.865,4696.725,4701.265,973,0.6566382322713432
2026-05-08 01:00:00+00:00,4701.115,4715.305,4700.265,4712.815,2025,0.7034740740740951
2026-05-08 01:05:00+00:00,4713.025,4719.155,4712.825,4714.465,1389,0.6772512598992069
2026-05-08 01:10:00+00:00,4714.405,4717.945,4712.435,4713.835,1210,0.6978173553719094
2026-05-08 01:15:00+00:00,4713.565,4717.715,4711.385,4717.305,1175,0.7279225531914972
2026-05-08 01:20:00+00:00,4717.305,4718.335,4711.058,4711.945,1098,0.7250947176684729
2026-05-08 01:25:00+00:00,4712.015,4715.395,4711.835,4712.295,1007,0.6885650446872044
2026-05-08 01:30:00+00:00,4712.245,4715.065,4709.555,4712.245,1342,0.7073457526080672
2026-05-08 01:35:00+00:00,4712.195,4712.815,4704.935,4707.795,1373,0.6959118718135451
2026-05-08 01:40:00+00:00,4707.875,4711.165,4706.785,4710.795,1037,0.6917926711668372
2026-05-08 01:45:00+00:00,4710.985,4719.995,4710.925,4719.765,1268,0.691757097791806
2026-05-08 01:50:00+00:00,4719.735,4723.115,4719.675,4721.885,1395,0.6684537634408605
2026-05-08 01:55:00+00:00,4721.925,4725.245,4721.495,4722.625,1298,0.6714799691833514
2026-05-08 02:00:00+00:00,4722.695,4732.615,4721.215,4731.295,1843,0.6676185567010499
2026-05-08 02:05:00+00:00,4731.265,4731.265,4726.785,4729.205,1222,0.6812635024550067
2026-05-08 02:10:00+00:00,4729.125,4729.615,4723.465,4723.875,931,0.6903651987110648
2026-05-08 02:15:00+00:00,4723.805,4724.275,4717.775,4718.925,1222,0.6777405891980417
2026-05-08 02:20:00+00:00,4719.045,4722.815,4719.045,4721.985,974,0.651658110882957
2026-05-08 02:25:00+00:00,4721.965,4723.675,4720.095,4721.225,959,0.6377768508863843
2026-05-08 02:30:00+00:00,4721.225,4723.315,4716.705,4719.295,1664,0.5506856971154007
2026-05-08 02:35:00+00:00,4719.355,4720.755,4706.625,4711.215,2185,0.6386672768878666
2026-05-08 02:40:00+00:00,4711.215,4715.055,4710.035,4710.035,1652,0.5981210653752985
2026-05-08 02:45:00+00:00,4710.085,4716.415,4708.315,4716.265,1536,0.6863802083333373
2026-05-08 02:50:00+00:00,4716.235,4717.465,4712.225,4716.195,1601,0.6076995627732875
2026-05-08 02:55:00+00:00,4716.195,4716.905,4712.415,4713.185,1363,0.5820300807043386
