ts,open,high,low,close,volume,spread
2022-05-31 16:05:00+00:00,1842.988,1843.128,1841.858,1841.978,580,0.36957758620689773
2022-05-31 16:10:00+00:00,1842.048,1843.218,1841.778,1842.784,557,0.3771041292639208
2022-05-31 16:15:00+00:00,1842.783,1843.263,1842.528,1842.604,445,0.3925842696629153
2022-05-31 16:20:00+00:00,1842.548,1843.043,1841.674,1842.068,640,0.36474843749999125
2022-05-31 16:25:00+00:00,1842.078,1842.398,1841.798,1842.328,560,0.37377142857141904
2022-05-31 16:30:00+00:00,1842.298,1843.218,1842.188,1842.978,652,0.3763542944785357
2022-05-31 16:35:00+00:00,1842.978,1844.358,1842.964,1844.058,718,0.3538746518105921
2022-05-31 16:40:00+00:00,1844.054,1844.488,1843.854,1844.384,577,0.35637608318892533
2022-05-31 16:45:00+00:00,1844.384,1845.628,1844.384,1845.528,577,0.3554020797226832
2022-05-31 16:50:00+00:00,1845.518,1845.963,1845.224,1845.624,637,0.33225431711146847
2022-05-31 16:55:00+00:00,1845.624,1845.823,1844.754,1845.808,557,0.32326211849193165
2022-05-31 17:00:00+00:00,1845.818,1846.088,1844.843,1844.984,586,0.3220750853242641
2022-05-31 17:05:00+00:00,1844.984,1845.194,1844.294,1844.294,397,0.3228816120906777
2022-05-31 17:10:00+00:00,1844.294,1845.074,1844.004,1844.748,426,0.3084413145539937
2022-05-31 17:15:00+00:00,1844.718,1845.263,1844.218,1845.198,514,0.2950894941634187
2022-05-31 17:20:00+00:00,1845.198,1845.358,1844.464,1844.868,621,0.32612560386473594
2022-05-31 17:25:00+00:00,1844.868,1846.138,1844.088,1844.323,1274,0.3616875981161688
2022-05-31 17:30:00+00:00,1844.393,1845.248,1843.668,1844.878,610,0.3641360655737624
2022-05-31 17:35:00+00:00,1844.878,1845.978,1844.838,1845.578,371,0.3724905660377296
2022-05-31 17:40:00+00:00,1845.578,1846.008,1845.218,1845.678,370,0.3410756756756575
2022-05-31 17:45:00+00:00,1845.668,1845.748,1844.838,1845.278,438,0.3544223744292442
2022-05-31 17:50:00+00:00,1845.278,1845.278,1843.424,1843.454,502,0.36327689243027667
2022-05-31 17:55:00+00:00,1843.454,1843.494,1842.268,1842.534,648,0.34877469135802236
2022-05-31 18:00:00+00:00,1842.534,1843.194,1842.334,1842.914,543,0.3602872928176883
2022-05-31 18:05:00+00:00,1842.914,1842.914,1841.814,1842.098,598,0.3445986622073623
2022-05-31 18:10:00+00:00,1842.098,1842.698,1841.638,1842.638,530,0.30030377358491694
2022-05-31 18:15:00+00:00,1842.618,1842.753,1841.978,1842.288,471,0.37854352441611
2022-05-31 18:20:00+00:00,1842.288,1842.758,1841.593,1841.764,518,0.3629420849420883
2022-05-31 18:25:00+00:00,1841.764,1842.073,1841.394,1841.394,722,0.3520124653739748
2022-05-31 18:30:00+00:00,1841.294,1841.574,1841.204,1841.404,479,0.36572860125258816
2022-05-31 18:35:00+00:00,1841.404,1842.668,1841.104,1842.578,659,0.2822367223065325
2022-05-31 18:40:00+00:00,1842.558,1842.688,1841.944,1842.238,579,0.33536096718480646
2022-05-31 18:45:00+00:00,1842.258,1842.258,1841.384,1841.844,684,0.32336549707600615
2022-05-31 18:50:00+00:00,1841.844,1841.934,1839.884,1840.313,816,0.3275808823529404
2022-05-31 18:55:00+00:00,1840.284,1840.728,1839.728,1840.728,869,0.317713463751433
2022-05-31 19:00:00+00:00,1840.708,1840.708,1839.218,1839.498,958,0.325085594989541
2022-05-31 19:05:00+00:00,1839.484,1839.603,1838.238,1838.713,904,0.28057632743362415
2022-05-31 19:10:00+00:00,1838.713,1839.948,1838.298,1839.298,847,0.3252727272727231
2022-05-31 19:15:00+00:00,1839.658,1840.458,1839.578,1839.698,647,0.3015780525502197
2022-05-31 19:20:00+00:00,1839.628,1840.008,1839.254,1840.008,535,0.3014803738317696
2022-05-31 19:25:00+00:00,1840.008,1840.243,1839.408,1839.878,750,0.274001333333303
2022-05-31 19:30:00+00:00,1839.868,1839.898,1839.348,1839.378,504,0.31179960317460576
2022-05-31 19:35:00+00:00,1839.368,1839.908,1839.094,1839.208,758,0.3009393139841699
2022-05-31 19:40:00+00:00,1839.208,1839.543,1838.868,1839.513,1031,0.31294471387003125
2022-05-31 19:45:00+00:00,1839.513,1839.793,1837.534,1837.718,980,0.30866836734693565
2022-05-31 19:50:00+00:00,1837.738,1838.698,1835.958,1836.778,1272,0.29235141509432877
2022-05-31 19:55:00+00:00,1836.848,1836.998,1834.858,1835.918,1848,0.291729978354993
2022-05-31 20:00:00+00:00,1835.868,1837.358,1835.318,1836.638,764,0.3644162303664951
2022-05-31 20:05:00+00:00,1836.638,1836.728,1835.688,1835.938,425,0.3622423529411877
2022-05-31 20:10:00+00:00,1835.978,1836.138,1835.398,1835.828,327,0.4222752293578032
2022-05-31 20:15:00+00:00,1835.808,1836.378,1835.708,1836.378,191,0.41740314136122525
2022-05-31 20:20:00+00:00,1836.378,1837.118,1836.328,1836.998,154,0.3305714285713999
2022-05-31 20:25:00+00:00,1836.988,1837.938,1836.848,1837.938,198,0.3981010101010082
2022-05-31 20:30:00+00:00,1837.908,1837.908,1837.308,1837.508,189,0.3996931216931249
2022-05-31 20:35:00+00:00,1837.488,1837.998,1837.488,1837.948,118,0.3950932203389781
2022-05-31 20:40:00+00:00,1837.998,1838.048,1837.698,1837.708,98,0.3169183673469271
2022-05-31 20:45:00+00:00,1837.668,1838.298,1837.484,1837.568,209,0.386976076555016
